name,mentions,name_pos,cap_ratio,first_pct
Врё,1,False,1.0,90.5
Бравада,1,False,1.0,87.9
Вымыть,1,False,1.0,87.8
Высказывать,1,False,1.0,85.9
Амелия,1,False,1.0,86.8
Продекламировать,1,False,1.0,86.0
Старик-то,1,False,1.0,86.0
Гусем,1,False,1.0,86.0
Знать-знать,1,False,1.0,86.2
Вэя,1,False,1.0,86.3
Баллиста,1,False,1.0,86.4
Регны,1,False,1.0,86.4
Виртуса,1,False,1.0,86.4
Легионер-эвокат,1,False,1.0,86.5
Цзиньпинь,1,False,1.0,86.6
Каннибал,1,False,1.0,86.7
Гирка,1,False,1.0,86.7
Ленц,1,True,1.0,0.5
Исключительность,1,False,1.0,86.9
Спиздиля,1,True,0.5,87.7
Пенейт,1,False,1.0,87.0
Джеймс,1,True,1.0,0.5
Уцлцть,1,False,1.0,87.1
Равцть,1,False,1.0,87.1
Йсуб,1,False,1.0,87.1
Сосисочный,1,False,1.0,87.2
Кондей,1,False,1.0,87.2
Вак,1,False,1.0,87.3
Безопасник,1,True,1.0,87.6
Шрамировать,1,False,1.0,87.6
Изнеженный,1,False,1.0,87.6
Фть,1,False,1.0,87.6
Резчик,1,False,1.0,87.7
Индифферентный,1,False,1.0,66.6
Илан,1,True,1.0,2.5
Партийный,1,False,1.0,66.4
Воттс,1,True,1.0,42.9
Фавн-медуза,1,False,1.0,20.7
Добывание,1,False,1.0,20.4
Землетрясение,1,False,1.0,20.3
Кораблекрушение,1,False,1.0,20.3
Глазастый,1,False,1.0,41.4
Импровизация,1,False,1.0,20.2
Ловкач,1,False,1.0,20.1
Протяжно,1,False,1.0,41.5
Бог-близнец,1,False,1.0,41.7
Поцеловаться,1,False,1.0,20.0
Нхе,1,False,1.0,41.9
Балбес,1,False,1.0,19.8
Солнцепоклонник,1,False,1.0,19.7
Шуточно,1,False,1.0,19.3
Разговорчик,1,False,1.0,19.2
Унижать,1,False,1.0,19.1
Нецелесообразный,1,False,1.0,42.2
Воттсом,1,False,1.0,42.2
Задумчиво-скучать,1,False,1.0,18.9
Мегаголиаф,1,False,1.0,18.9
Гримм-черепаха,1,False,1.0,18.9
Жонни-лидер,1,True,1.0,18.4
Кууууурлааа,1,False,1.0,18.4
Зафыркать,1,False,1.0,18.2
Максим,1,True,1.0,17.9
Волков,1,True,0.2,42.7
Аяяяяять,1,False,1.0,17.9
Сытость,1,False,1.0,42.8
Пьетро,1,True,1.0,42.9
Приуныть,1,False,1.0,41.1
Хехех,1,True,0.5,20.9
Десять-пятнадцать,1,False,1.0,40.9
Ужесточить,1,False,1.0,39.8
Пистолет-автомат,1,False,1.0,23.4
Хооо,1,False,1.0,23.3
Довом,1,False,1.0,22.8
Протект,1,False,1.0,22.7
Хмпф,1,False,1.0,22.7
Подводник,1,False,1.0,38.6
Елейный,1,False,1.0,22.3
Лидер-бой,1,False,1.0,22.3
Вспылить,1,False,1.0,39.1
Дааа,1,False,1.0,21.5
Задаться,1,False,1.0,21.3
Озанном,1,False,1.0,39.6
Реквизировать,1,False,1.0,39.6
Прорекламировать,1,False,1.0,39.8
Йоландом,1,False,1.0,40.9
Рейтинг,1,False,1.0,21.3
Люксион,1,True,1.0,40.0
Гриммланда,1,True,1.0,21.3
Медяшка,1,False,1.0,21.1
Грубиянка,1,False,1.0,20.9
Возмутительный,1,False,1.0,40.6
Студент-первокурсник,1,False,1.0,40.6
Хмвф,1,False,1.0,20.9
Лидер-жонни,1,False,1.0,40.6
Договаривать,1,False,1.0,20.9
Замечтаться,1,False,1.0,40.7
Лаять,1,False,1.0,40.7
Фабрикация,1,False,1.0,40.8
Нехер,1,False,1.0,17.8
Гримье,1,False,1.0,17.7
Титаник,1,False,1.0,37.5
Ближний-дальний,1,False,1.0,17.6
Кнайта,1,True,1.0,44.9
Записной,1,False,1.0,14.7
Простить-простить,1,False,1.0,14.6
Крэга,1,True,1.0,45.0
Атласианец-турист,1,False,1.0,45.0
Боязливо-уважительный,1,False,1.0,45.1
Непентес,1,False,1.0,45.2
Престижно,1,False,1.0,14.6
Мальчик-фавн,1,False,1.0,45.2
Кофеварка,1,False,1.0,14.5
Идиллия,1,False,1.0,14.3
Автоответчик,1,False,1.0,45.5
Фулкса,1,False,1.0,45.6
Филча,1,False,1.0,45.7
Грисовый,1,False,1.0,45.8
Нахлебаться,1,False,1.0,14.1
Вручать,1,False,1.0,14.0
Окститься,1,False,1.0,14.0
Бечь,1,False,1.0,46.2
Мирт,1,False,1.0,13.7
Амитола,1,False,1.0,46.2
Калла,1,False,1.0,13.7
Старик-рыцарь,1,False,1.0,46.6
Дьявольский,1,False,1.0,46.6
Воссоединиться,1,False,1.0,13.2
Незаконченный,1,False,1.0,13.2
Ярко-рыжий,1,False,1.0,46.7
Так-так,1,False,1.0,46.7
Фавн-лисица,1,False,1.0,46.8
Коттам,1,False,1.0,14.8
Мистраль-ямагат,1,False,1.0,15.1
Бёккагард-хуанди,1,True,1.0,15.1
Лунг,1,False,1.0,43.2
Бетти,1,False,1.0,17.6
Обескуражить,1,False,1.0,17.4
Кууууурлааааа,1,False,1.0,17.4
Сноровистый,1,False,1.0,17.1
Кха-кх,1,False,1.0,16.9
Бомбический,1,False,1.0,16.8
Рукопашник,1,False,1.0,16.8
Ревнитель,1,False,1.0,43.0
Отчитать,1,False,1.0,16.6
Воанергес,1,True,1.0,43.1
Невдомёк,1,False,1.0,16.1
Прокл,1,True,1.0,16.0
Тайян,1,True,1.0,43.2
Гримм-паразит,1,False,1.0,43.3
Недотр,1,False,1.0,44.4
Зеуса,1,False,1.0,43.3
Блэкмоном,1,False,1.0,43.3
Росби,1,True,1.0,43.3
Гнутх,1,False,1.0,43.3
Аурной,1,True,0.2,43.6
Производственный,1,False,1.0,15.8
Дава,1,True,1.0,43.7
Пиглатский,1,False,1.0,44.0
Пепетан,1,False,1.0,44.0
Пельмовый,1,False,1.0,44.0
Свой-то,1,False,1.0,44.2
Воу-воу,1,False,1.0,15.2
Рассердиться,1,False,1.0,44.3
Тёмно-коричневый,1,False,1.0,37.6
Вауа,1,True,1.0,37.2
Хелли,1,True,1.0,2.0
Живучий,1,False,1.0,32.7
Возбудиться,1,False,1.0,26.3
Белёсый,1,False,1.0,30.6
Терикс,1,False,1.0,26.3
Экономически,1,False,1.0,30.7
Несерьёзно,1,False,1.0,30.8
Преклоняться,1,False,1.0,26.3
Вестфольд,1,True,1.0,31.3
Отчисляться,1,False,1.0,26.3
Бахт,1,False,1.0,31.3
Нееет,1,False,1.0,26.2
Арк-мэн,1,True,1.0,26.2
Мелькарта,1,False,1.0,31.7
Бранд,1,True,1.0,32.0
Ктический,1,False,1.0,26.1
Грэмми,1,False,1.0,32.1
Сколько-сколько,1,False,1.0,32.1
Сероглазый,1,False,1.0,32.2
Амфмпха,1,False,1.0,32.3
Маня,1,True,1.0,26.1
Киз,1,False,1.0,26.0
Щуриться,1,False,1.0,32.3
Совестно,1,False,1.0,32.4
Леий,1,False,1.0,26.0
Кладезь,1,False,1.0,25.9
Взбалмошный,1,False,1.0,25.8
Уйхууа,1,True,1.0,32.6
Ухудшать,1,False,1.0,32.6
Гримм-горилла,1,False,1.0,32.6
Формация,1,False,1.0,32.7
Нежеланный,1,False,1.0,26.4
Локо,1,False,1.0,30.5
Фавнолюба,1,True,1.0,26.5
Удручающий,1,False,1.0,28.0
Охнуть,1,False,1.0,27.4
Бабахнуть,1,False,1.0,27.5
Дабла-кила,1,True,1.0,27.1
Удрать,1,False,1.0,27.6
Спафибо,1,False,1.0,27.6
Лисёнок,1,False,1.0,27.7
Роу,1,False,1.0,27.1
Фавн-кролик,1,False,1.0,27.0
Инта,1,False,1.0,26.8
Общеизвестно,1,False,1.0,27.8
Инт,1,False,1.0,26.8
Вейл-почта,1,False,1.0,26.7
Вейлгрум,1,False,1.0,28.0
Вчетвёр,1,False,1.0,28.1
Блюменталь,1,False,1.0,26.6
Изв,1,False,1.0,28.2
Внучок,1,False,1.0,28.4
Кам,1,False,1.0,28.4
Ирландский,1,False,1.0,28.5
Разгрузиться,1,False,1.0,28.5
Смирить,1,False,1.0,29.3
Магфират,1,True,1.0,29.4
Блюй,1,False,1.0,26.7
Девочка-фавн,1,False,1.0,29.7
Вселенец,1,False,1.0,0.0
Ника,1,True,1.0,29.8
Кэт,1,False,1.0,26.6
Запихать,1,False,1.0,30.4
Воздушка,1,False,1.0,32.7
Всё-всё,1,False,1.0,32.7
Кхааа,1,False,1.0,37.2
Суматошный,1,False,1.0,32.8
Бот-лорд,1,False,1.0,34.7
Анти-гримм,1,True,1.0,34.9
Бёртс,1,True,1.0,24.3
Дарт,1,True,1.0,24.3
Вымывать,1,False,1.0,35.0
Хайден,1,True,1.0,24.2
Орболенный,1,False,1.0,24.2
Аркадия,1,False,1.0,35.1
Балдуин,1,False,1.0,24.2
Аластор,1,False,1.0,24.2
Аркадианский,1,False,1.0,35.2
Рониал,1,False,1.0,24.2
Экспедиционный,1,False,1.0,24.1
Добровольческий,1,False,1.0,24.1
Вычленить,1,False,1.0,35.7
Убойный,1,False,1.0,35.8
Шем,1,False,1.0,23.9
Трогай-бедный,1,False,1.0,36.0
Транш,1,False,1.0,36.1
Вай,1,False,1.0,36.2
Куууурлааа,1,False,1.0,36.3
Я-то,1,False,1.0,36.4
Четыре-пять,1,False,1.0,36.5
Аааа,1,False,1.0,36.5
Расцветить,1,False,1.0,36.7
Удивлёный,1,False,1.0,23.6
Дук,1,False,1.0,37.0
Универсалис,1,False,1.0,37.1
Неееть,1,False,1.0,23.5
Рабовладелец,1,False,1.0,34.7
Дедушка-кролик,1,False,1.0,24.4
Сойль,1,False,1.0,24.7
Несдать,1,False,1.0,25.3
Валленштайна,1,False,1.0,25.7
Морзе,1,False,1.0,32.8
Лавандовый,1,False,1.0,25.7
Колор,1,False,1.0,25.7
Кенуградский,1,False,1.0,33.1
Нобл,1,False,1.0,25.7
Врубиться,1,False,1.0,33.2
Льюис,1,True,1.0,33.3
Стивенсон,1,True,1.0,33.3
Мельница,1,False,1.0,33.3
Виталя,1,True,1.0,33.3
Что-что,1,False,1.0,25.4
Зелёнка,1,False,1.0,33.5
Отчуждённо,1,False,1.0,33.6
Построиться,1,False,1.0,34.6
Культурно,1,False,1.0,33.6
Лунатик-юзман,1,False,1.0,25.2
Пха,1,False,1.0,33.8
Солнышко,1,False,1.0,34.0
Генрих,1,True,1.0,34.3
Ройдех,1,True,1.0,34.3
Кавалерист,1,False,1.0,34.4
Трусишка,1,False,1.0,25.2
Таймер,1,False,1.0,34.6
Конвенция,1,False,1.0,34.6
Шарль,1,True,1.0,25.1
Вековечный,1,False,1.0,34.6
Карлица,1,False,1.0,24.9
Тазовый,1,False,1.0,13.0
Ребристый,1,False,1.0,13.0
Ооооо,1,False,1.0,47.0
Шлюхан,1,False,1.0,62.9
Так-то,1,False,1.0,59.9
Телеграмма,1,False,1.0,59.9
Хмм,1,False,1.0,5.5
Блатик,1,True,1.0,5.2
Коренастый,1,False,1.0,60.4
Резво,1,False,1.0,60.4
Рыцарь-ветеран,1,False,1.0,60.5
Деревня-крепость,1,False,1.0,60.5
Ури,1,False,1.0,60.7
Анс,1,True,1.0,60.7
Артобстрел,1,False,1.0,61.0
Фуян,1,True,1.0,61.1
Киана,1,False,1.0,61.2
Коленопреклонённый,1,False,1.0,61.3
Йэл,1,False,1.0,61.3
Звездоносный,1,False,1.0,61.3
Специфически,1,False,1.0,5.0
Хижина,1,False,1.0,61.3
Типично,1,False,1.0,4.9
Впалый,1,False,1.0,4.9
Кхх,1,False,1.0,4.9
Унизительно,1,False,1.0,4.6
Алай,1,True,0.25,61.8
Обессиленный,1,False,1.0,4.6
Пылкий,1,False,1.0,4.4
Полустёртый,1,False,1.0,62.3
Мистика,1,False,1.0,62.5
Молох,1,False,1.0,62.5
Монструозный,1,False,1.0,62.6
Парень-фавн,1,False,1.0,5.9
Возопить,1,False,1.0,59.7
Ремнант-географик,1,False,1.0,5.9
Эхх,1,False,1.0,58.7
Аахахаххах,1,True,1.0,58.2
Хахахахи,1,False,1.0,58.2
Кто-кто,1,False,1.0,58.2
Вжууа,1,True,1.0,6.6
Подобиё,1,False,1.0,58.3
Чёрныш,1,False,1.0,58.4
Исполнимый,1,False,1.0,58.5
Денёк,1,False,1.0,6.5
Соболезновать,1,False,1.0,6.4
Тьфу,1,False,1.0,58.6
Напридумать,1,False,1.0,58.6
Ты-то,1,False,1.0,58.7
Ахахаах,1,True,1.0,58.7
Флэшинга,1,True,1.0,6.3
Полоскаться,1,False,1.0,59.6
Кхорн,1,False,1.0,58.7
Боярка,1,False,1.0,58.7
Японский,1,False,1.0,58.7
Исекать,1,False,1.0,58.7
Китайский,1,False,1.0,58.7
Культиваторщина,1,False,1.0,58.7
Уазик,1,False,1.0,58.8
Бутылочный,1,False,1.0,59.0
Любезно-холодный,1,False,1.0,59.2
Почитай,1,False,1.0,59.3
Мистраль-тайм,1,False,1.0,6.0
Допизделиться,1,False,1.0,59.3
Они-то,1,False,1.0,59.4
Подстрахователь,1,False,1.0,4.3
Отблескивать,1,False,1.0,63.5
Бунд,1,False,1.0,47.0
Вернал,1,True,1.0,63.5
Завтра-послезавтра,1,False,1.0,3.7
Русый,1,False,1.0,64.0
Рыжик,1,False,1.0,64.1
Лавандоить,1,False,1.0,3.2
Старьё,1,False,1.0,64.4
Арифметика,1,False,1.0,3.0
Серебристо-белый,1,False,1.0,64.8
Обоюдоострый,1,False,1.0,2.9
Долбанутым,1,False,1.0,65.0
Ууу,1,False,1.0,27.2
Вякнуть,1,False,1.0,2.5
Нуу,1,False,1.0,2.4
Эверест,1,False,1.0,2.4
Дагорлада,1,True,1.0,65.3
Держать-ка,1,False,1.0,65.4
Растяпа,1,False,1.0,65.5
Антипод,1,False,1.0,65.6
Мешковатый,1,False,1.0,65.9
Возрождать,1,False,1.0,66.0
Нкал,1,False,1.0,66.1
Гримм-краб,1,True,1.0,66.1
Глазоед,1,False,1.0,66.1
Давным-давно,1,False,1.0,66.2
Робенц,1,False,1.0,66.3
Франция,1,False,1.0,2.0
Луркоморье,1,False,1.0,66.4
Дик,1,True,0.5,66.4
Гэдээровец,1,False,1.0,66.4
Германия,1,False,1.0,66.4
Гриммовский,1,False,1.0,64.0
Кёнунгард-аквапарк,1,True,1.0,63.9
Затопление,1,False,1.0,63.9
Аргусовщина,1,False,1.0,63.8
Вика,1,False,1.0,63.5
Девичество,1,False,1.0,63.5
Активизировать,1,False,1.0,4.2
Прага,1,False,1.0,63.6
Инцест,1,False,1.0,63.6
Пертурабо,1,True,1.0,63.6
Спизженный,1,False,1.0,63.6
Мистралец,1,False,1.0,3.9
Раскрой,1,False,1.0,63.6
Сидр,1,False,1.0,63.7
Поднебесный,1,False,1.0,3.9
Левство,1,False,1.0,63.8
Эмперия,1,True,1.0,63.8
Алоишка,1,False,1.0,63.8
Пол-кёнунгарда,1,True,1.0,63.9
Анимэшный,1,False,1.0,63.8
Мужыками,1,True,1.0,63.8
Мантлишек,1,False,1.0,63.8
Секач,1,False,1.0,63.8
Специальность,1,False,1.0,63.8
Морлан,1,False,1.0,63.8
Шароёбство,1,False,1.0,63.8
Эпик,1,False,1.0,63.8
Наёмничий,1,False,1.0,63.8
Невъебенный,1,False,1.0,63.8
Китай,1,False,1.0,3.9
Абьян,1,True,1.0,63.9
Папочка-охотник,1,False,1.0,63.9
Тёмно-зелёный,1,False,1.0,6.7
Неисчислимый,1,False,1.0,58.1
Базилик,1,False,1.0,6.7
Ничтожество,1,False,1.0,57.9
Обломиться,1,False,1.0,49.5
Отрезвитель,1,False,1.0,10.4
Лав,1,True,1.0,49.6
Эммм,1,False,1.0,49.8
Гитлер,1,True,1.0,49.8
Арбитр,1,False,1.0,50.2
Всего-ничего,1,False,1.0,50.2
Валльског,1,False,1.0,10.2
Арконовый,1,False,1.0,50.4
Колизей,1,False,1.0,50.5
Вырву-ваш,1,False,1.0,50.5
Кишки-взгляд,1,False,1.0,50.5
Отказал-двенадцать,1,False,1.0,50.5
Ещё-живой,1,False,1.0,50.6
Собираюсь-стать,1,False,1.0,50.6
Этой-академия,1,False,1.0,50.6
Ярко-алый,1,False,1.0,50.8
Кхэма,1,True,0.5,50.9
Сороковой,1,False,1.0,51.0
Баба-думс,1,False,1.0,51.0
Бланш,1,False,1.0,51.0
Бурно,1,False,1.0,51.0
Провыть,1,False,1.0,51.1
Айя,1,True,1.0,10.0
Калумба,1,False,1.0,51.2
Транспортироваться,1,False,1.0,51.4
Фертула,1,False,1.0,51.4
Рол,1,False,1.0,51.4
Девяносто-миллиметровый,1,False,1.0,9.9
Годжо,1,True,1.0,10.8
Добавка,1,False,1.0,49.3
Оцепенелый,1,False,1.0,49.2
Грэмм,1,True,1.0,12.0
Дамиена,1,False,1.0,47.0
Гриммоша,1,False,1.0,47.0
Лицо-маска,1,False,1.0,12.7
Ахахахахха,1,False,1.0,47.0
Ахахаххах,1,True,1.0,47.0
Флора,1,False,1.0,47.0
Даа,1,False,1.0,47.2
Шейдом,1,False,1.0,47.4
Вздор,1,False,1.0,12.7
Берингель-горилла,1,False,1.0,12.6
Зима-попрыгунья,1,False,1.0,12.3
Филин,1,False,1.0,48.1
Грокс,1,False,1.0,48.1
Уберштейн,1,True,1.0,48.3
Бао,1,False,1.0,11.2
Поколебаться,1,False,1.0,12.0
Мантлом,1,False,1.0,48.7
Король-разбойник,1,False,1.0,48.8
Расправить,1,False,1.0,48.8
Короле-что,1,False,1.0,48.8
Кляйн,1,False,1.0,48.9
Взаперти,1,False,1.0,48.9
Простудиться,1,False,1.0,12.0
Фейра,1,True,1.0,49.0
Светло-синий,1,False,1.0,11.8
Нервишки,1,False,1.0,11.7
Уилла,1,True,1.0,49.1
Фамильярно,1,False,1.0,11.5
Бугар,1,False,1.0,51.6
Ройсом,1,False,1.0,51.6
Ротериум,1,False,1.0,9.9
Маркнол,1,False,1.0,56.3
Сосиндёр,1,False,1.0,55.3
Эмеральда,1,True,1.0,55.3
Эсдес,1,True,1.0,55.3
Акама,1,False,1.0,55.3
Вжухнуть,1,False,1.0,55.3
Подмастерье,1,False,1.0,7.6
Футарк,1,False,1.0,55.3
Кентебрийский,1,False,1.0,55.5
Социолог,1,False,1.0,55.6
Студент-четверокурсник,1,False,1.0,55.8
Мсехома,1,True,1.0,55.8
Чаёк,1,False,1.0,55.8
Полуготовый,1,False,1.0,7.5
Руж,1,False,1.0,56.5
Ая,1,True,1.0,7.9
Хонг,1,False,1.0,56.5
Захра,1,False,1.0,56.5
Кукушка-кукушка,1,False,1.0,56.6
Жозефина,1,True,1.0,57.0
Гвинерв,1,False,1.0,57.1
Гримм-барбатаска,1,True,1.0,57.1
Ловец,1,False,1.0,7.0
Три-брат,1,False,1.0,57.1
Авгульфингский,1,False,1.0,57.2
Хромой,1,False,1.0,57.4
Вы-то,1,False,1.0,57.4
Взгромоздиться,1,False,1.0,57.7
Поэтому-то,1,False,1.0,6.9
Владетель,1,False,1.0,55.1
Велено,1,False,1.0,7.9
Блейн,1,True,1.0,51.6
Чечня,1,False,1.0,9.6
Езжать,1,False,1.0,51.7
Проинструктировать,1,False,1.0,51.7
Истерично,1,False,1.0,51.7
Гримм-грендель,1,True,1.0,9.8
Расхищать,1,False,1.0,51.7
Гримм-беовульфа,1,True,1.0,9.8
Блейном,1,False,1.0,51.9
Женщина-фавн,1,False,1.0,52.5
Фавн-манул,1,False,1.0,52.5
Ред,1,False,1.0,52.8
Скрол,1,False,1.0,52.8
Марсельеза,1,False,1.0,53.1
Амбер,1,False,1.0,53.3
Майкоп,1,False,1.0,9.6
Лицожуй,1,False,1.0,55.0
Фиксация,1,False,1.0,9.5
Спрячься,1,False,1.0,9.4
Там-то,1,False,1.0,9.3
Северо-запад,1,False,1.0,9.3
Спасительница,1,False,1.0,53.7
Взволнованно,1,False,1.0,9.2
Дедушка-лорд,1,False,1.0,53.9
Нодами-тянин,1,False,1.0,8.8
Вверху,1,False,1.0,8.7
Сыпануть,1,False,1.0,8.3
Гийом,1,False,1.0,54.2
Юэджи,1,True,0.07,8.1
Подгадать,1,False,1.0,54.4
Сокращённо,1,False,1.0,29.8
