name,mentions,name_pos,cap_ratio,first_pct,status,comment_mentions
Катана,2,True,0.08,7.2,never_mentioned,0
Обетованный,2,False,1.0,1.4,never_mentioned,0
Орман,2,True,1.0,0.8,never_mentioned,0
Ланкастер,2,False,1.0,44.7,mentioned_not_guessed,18
Длинноволосый,2,False,0.67,25.2,never_mentioned,0
Набережная,2,False,1.0,64.3,never_mentioned,0
Манхильда,2,True,1.0,32.5,never_mentioned,0
Фавн-медоед,2,False,1.0,35.3,never_mentioned,0
Ректор,2,False,1.0,98.4,never_mentioned,0
Злюка,2,False,1.0,37.6,never_mentioned,0
Неотвратный,2,False,1.0,38.4,never_mentioned,0
Бобёр,2,False,0.67,30.6,never_mentioned,0
Поделом,2,False,1.0,31.2,never_mentioned,0
Охохо,2,False,1.0,37.8,never_mentioned,0
Сволочь,2,False,0.67,96.2,never_mentioned,0
Превосходно,2,False,0.67,70.5,never_mentioned,0
Обманщик,2,False,1.0,32.0,never_mentioned,0
Крестовый,2,False,1.0,32.0,never_mentioned,0
Вынуть,2,False,0.67,69.4,never_mentioned,0
Вересковый,2,False,0.67,32.3,never_mentioned,0
Малютка-кротовар,2,False,1.0,32.3,mentioned_not_guessed,2
Молочай,2,False,1.0,32.6,never_mentioned,0
Маттиас,2,False,1.0,49.4,never_mentioned,0
Цветковый,2,False,1.0,32.8,never_mentioned,0
Трансгрессия,2,False,1.0,36.3,never_mentioned,0
Дюраном,2,False,1.0,36.0,never_mentioned,0
Уайтер,2,False,1.0,59.3,never_mentioned,0
Талмайя,2,True,1.0,42.9,never_mentioned,0
Пейный,2,False,1.0,69.0,never_mentioned,0
Тарный,2,False,1.0,86.8,never_mentioned,0
Перепутать,2,False,0.67,51.4,never_mentioned,0
Требовательно,2,False,0.67,51.2,never_mentioned,0
Перевод,2,False,0.67,63.6,never_mentioned,0
Заварка,2,False,1.0,50.3,never_mentioned,0
Хей,2,False,1.0,49.5,never_mentioned,0
Ёбаный,2,False,1.0,80.1,never_mentioned,0
Элохим,2,False,1.0,86.4,mentioned_not_guessed,3
Ааааа,2,False,1.0,35.2,mentioned_not_guessed,1
Яшмовый,2,False,1.0,69.7,never_mentioned,0
Далее,2,False,0.67,34.5,never_mentioned,0
Агентура,2,False,1.0,34.6,never_mentioned,0
Вейл-бикон,2,False,1.0,45.0,never_mentioned,0
Дать-ка,2,False,1.0,73.1,mentioned_not_guessed,1
Хэй,2,False,1.0,34.0,never_mentioned,0
Шанталя,2,True,1.0,98.7,never_mentioned,0
Похвально,2,False,0.67,38.6,never_mentioned,0
Виталик,2,True,1.0,38.9,never_mentioned,0
Бармаглот,2,False,1.0,29.4,mentioned_not_guessed,6
Кроки,2,False,1.0,27.9,never_mentioned,0
Здраствовать,2,False,0.67,95.6,never_mentioned,0
Маркнола,2,False,1.0,27.8,never_mentioned,0
Мориарти,2,True,1.0,27.7,never_mentioned,0
Эйзенберг,2,True,1.0,95.6,never_mentioned,0
Брюнетка,2,False,0.67,38.4,never_mentioned,0
Сюй,2,False,1.0,69.3,never_mentioned,0
Фуять,2,False,1.0,30.5,never_mentioned,0
Простонать,2,False,1.0,72.9,never_mentioned,0
Еле-еле,2,False,1.0,70.2,never_mentioned,0
Лордство,2,False,0.67,35.1,never_mentioned,0
Северо-восточный,2,False,1.0,35.1,never_mentioned,0
Слепянка,2,True,1.0,96.6,never_mentioned,0
Наездник,2,False,1.0,33.0,mentioned_not_guessed,1
Именной,2,False,0.67,34.9,never_mentioned,0
Крига,2,False,1.0,33.1,never_mentioned,0
Акен,2,True,1.0,97.1,never_mentioned,0
Столетний,2,False,0.67,35.2,never_mentioned,0
Лотар,2,True,1.0,33.5,never_mentioned,0
Амьенсковать,2,False,1.0,72.8,mentioned_not_guessed,2
Сукин,2,False,0.67,97.7,never_mentioned,0
Бомбочка,2,False,1.0,72.7,never_mentioned,0
Эбервельд,2,False,1.0,49.4,never_mentioned,0
Тогда-то,2,False,1.0,30.1,never_mentioned,0
Пурпурный,2,False,0.67,48.9,never_mentioned,0
Погибельный,2,False,1.0,83.4,never_mentioned,0
Таксон,2,False,1.0,46.0,mentioned_not_guessed,1
Альберия,2,True,1.0,88.1,never_mentioned,0
Голубиный,2,False,1.0,45.4,never_mentioned,0
Наёбщик,2,False,1.0,74.6,never_mentioned,0
Яблочный,2,False,1.0,42.9,never_mentioned,0
Тео,2,False,1.0,42.9,never_mentioned,0
Повов,2,False,1.0,66.4,never_mentioned,0
Вечеря,2,False,1.0,42.9,never_mentioned,0
Всего-то,2,False,1.0,42.9,never_mentioned,0
Ощутимый,2,False,0.67,90.1,never_mentioned,0
Приютский,2,False,0.67,42.4,never_mentioned,0
Пляжный,2,False,1.0,67.7,never_mentioned,0
Майрмикодон,2,False,1.0,75.3,never_mentioned,0
Вейв,2,False,1.0,42.2,never_mentioned,0
Лев,2,True,0.22,78.4,mentioned_not_guessed,1
Лазурный,2,False,1.0,68.0,never_mentioned,0
Бета,2,False,1.0,42.0,never_mentioned,0
Коп,2,False,1.0,92.7,never_mentioned,0
Алорном,2,False,1.0,68.4,never_mentioned,0
Безалаберность,2,False,0.67,68.5,never_mentioned,0
Уничтожитель,2,False,1.0,93.8,never_mentioned,0
Мертенэстера,2,True,1.0,27.1,never_mentioned,0
Сердцелёд,2,True,1.0,95.0,never_mentioned,0
Зигга,2,True,1.0,40.2,never_mentioned,0
Холоднорукий,2,False,1.0,43.0,mentioned_not_guessed,3
Сперва,2,False,0.67,65.2,never_mentioned,0
Ролл,2,False,0.67,77.2,never_mentioned,0
Голодать,2,False,0.67,51.7,never_mentioned,0
Грин,2,True,1.0,45.2,never_mentioned,0
Голь,2,False,0.67,63.6,never_mentioned,0
Внемлить,2,False,0.67,75.7,never_mentioned,0
Шапочка,2,False,1.0,83.3,never_mentioned,0
Жончик,2,True,1.0,58.7,mentioned_not_guessed,1
Нисуаз,2,False,1.0,53.6,never_mentioned,0
Леон,2,True,1.0,79.8,eliminated,81
Угнать,2,False,1.0,63.9,never_mentioned,0
Повый,2,False,1.0,63.6,never_mentioned,0
Кхрююк,2,True,1.0,47.0,never_mentioned,0
Библа,2,True,1.0,47.0,never_mentioned,0
Бра,2,False,1.0,87.7,never_mentioned,0
Некромантовый,2,False,1.0,78.9,never_mentioned,0
Пифия,2,False,1.0,78.6,never_mentioned,0
Фульгур,2,False,1.0,86.4,never_mentioned,0
Человек-вампир,2,False,1.0,51.8,never_mentioned,0
Жертвенность,2,False,1.0,40.0,never_mentioned,0
Заг-заг,2,False,1.0,82.8,never_mentioned,0
Тудея,2,True,0.67,58.8,never_mentioned,0
Кёнунгардский,2,False,1.0,47.8,never_mentioned,0
Акимица,2,False,1.0,60.3,never_mentioned,0
Дон,2,True,1.0,55.3,mentioned_not_guessed,1
Теперь-то,2,False,1.0,58.3,never_mentioned,0
Прорывный,2,False,1.0,61.8,never_mentioned,0
Фабрис,2,True,1.0,54.6,never_mentioned,0
Рейко,2,False,1.0,61.6,never_mentioned,0
Блуза,2,False,1.0,52.8,never_mentioned,0
Блекторный,2,False,1.0,80.2,never_mentioned,0
Дотать,2,False,1.0,62.1,never_mentioned,0
Хатт,2,False,1.0,56.7,never_mentioned,0
Курлааа,2,False,1.0,60.7,never_mentioned,0
Гримм-дракон,2,True,1.0,57.8,never_mentioned,0
Вырубать,2,False,0.67,82.4,never_mentioned,0
Эйтый,2,False,1.0,60.3,never_mentioned,0
Запихать,1,False,1.0,30.4,never_mentioned,0
Суматошный,1,False,1.0,32.8,never_mentioned,0
Кхааа,1,False,1.0,37.2,never_mentioned,0
Всё-всё,1,False,1.0,32.7,never_mentioned,0
Воздушка,1,False,1.0,32.7,never_mentioned,0
Смирить,1,False,1.0,29.3,never_mentioned,0
Кэт,1,False,1.0,26.6,never_mentioned,0
Ника,1,True,1.0,29.8,never_mentioned,0
Девочка-фавн,1,False,1.0,29.7,never_mentioned,0
Блюй,1,False,1.0,26.7,never_mentioned,0
Бот-лорд,1,False,1.0,34.7,never_mentioned,0
Магфират,1,True,1.0,29.4,mentioned_not_guessed,2
Вселенец,1,False,1.0,0.0,never_mentioned,0
Орболенный,1,False,1.0,24.2,never_mentioned,0
Анти-гримм,1,True,1.0,34.9,never_mentioned,0
Бёртс,1,True,1.0,24.3,never_mentioned,0
Дарт,1,True,1.0,24.3,never_mentioned,0
Вымывать,1,False,1.0,35.0,never_mentioned,0
Хайден,1,True,1.0,24.2,never_mentioned,0
Аркадия,1,False,1.0,35.1,mentioned_not_guessed,1
Балдуин,1,False,1.0,24.2,never_mentioned,0
Аластор,1,False,1.0,24.2,never_mentioned,0
Аркадианский,1,False,1.0,35.2,never_mentioned,0
Рониал,1,False,1.0,24.2,never_mentioned,0
Экспедиционный,1,False,1.0,24.1,never_mentioned,0
Добровольческий,1,False,1.0,24.1,never_mentioned,0
Вычленить,1,False,1.0,35.7,never_mentioned,0
Разгрузиться,1,False,1.0,28.5,never_mentioned,0
Лисёнок,1,False,1.0,27.7,never_mentioned,0
Ирландский,1,False,1.0,28.5,never_mentioned,0
Кам,1,False,1.0,28.4,never_mentioned,0
Кладезь,1,False,1.0,25.9,never_mentioned,0
Шем,1,False,1.0,23.9,mentioned_not_guessed,2
Взбалмошный,1,False,1.0,25.8,never_mentioned,0
Уйхууа,1,True,1.0,32.6,never_mentioned,0
Ухудшать,1,False,1.0,32.6,never_mentioned,0
Гримм-горилла,1,False,1.0,32.6,never_mentioned,0
Формация,1,False,1.0,32.7,never_mentioned,0
Нежеланный,1,False,1.0,26.4,never_mentioned,0
Локо,1,False,1.0,30.5,never_mentioned,0
Фавнолюба,1,True,1.0,26.5,never_mentioned,0
Удручающий,1,False,1.0,28.0,never_mentioned,0
Охнуть,1,False,1.0,27.4,never_mentioned,0
Бабахнуть,1,False,1.0,27.5,never_mentioned,0
Дабла-кила,1,True,1.0,27.1,never_mentioned,0
Удрать,1,False,1.0,27.6,never_mentioned,0
Спафибо,1,False,1.0,27.6,never_mentioned,0
Роу,1,False,1.0,27.1,never_mentioned,0
Фавн-кролик,1,False,1.0,27.0,never_mentioned,0
Инта,1,False,1.0,26.8,never_mentioned,0
Общеизвестно,1,False,1.0,27.8,never_mentioned,0
Инт,1,False,1.0,26.8,never_mentioned,0
Вейл-почта,1,False,1.0,26.7,never_mentioned,0
Вейлгрум,1,False,1.0,28.0,never_mentioned,0
Вчетвёр,1,False,1.0,28.1,never_mentioned,0
Блюменталь,1,False,1.0,26.6,never_mentioned,0
Изв,1,False,1.0,28.2,never_mentioned,0
Внучок,1,False,1.0,28.4,never_mentioned,0
Убойный,1,False,1.0,35.8,never_mentioned,0
Построиться,1,False,1.0,34.6,never_mentioned,0
Трогай-бедный,1,False,1.0,36.0,never_mentioned,0
Транш,1,False,1.0,36.1,never_mentioned,0
Пха,1,False,1.0,33.8,mentioned_not_guessed,1
Солнышко,1,False,1.0,34.0,never_mentioned,0
Генрих,1,True,1.0,34.3,mentioned_not_guessed,1
Ройдех,1,True,1.0,34.3,never_mentioned,0
Кавалерист,1,False,1.0,34.4,never_mentioned,0
Трусишка,1,False,1.0,25.2,never_mentioned,0
Таймер,1,False,1.0,34.6,never_mentioned,0
Конвенция,1,False,1.0,34.6,mentioned_not_guessed,1
Шарль,1,True,1.0,25.1,never_mentioned,0
Вековечный,1,False,1.0,34.6,never_mentioned,0
Карлица,1,False,1.0,24.9,never_mentioned,0
Тазовый,1,False,1.0,13.0,never_mentioned,0
Ребристый,1,False,1.0,13.0,never_mentioned,0
Ооооо,1,False,1.0,47.0,never_mentioned,0
Шлюхан,1,False,1.0,62.9,never_mentioned,0
Так-то,1,False,1.0,59.9,never_mentioned,0
Телеграмма,1,False,1.0,59.9,never_mentioned,0
Хмм,1,False,1.0,5.5,never_mentioned,0
Блатик,1,True,1.0,5.2,never_mentioned,0
Коренастый,1,False,1.0,60.4,never_mentioned,0
Резво,1,False,1.0,60.4,never_mentioned,0
Рыцарь-ветеран,1,False,1.0,60.5,never_mentioned,0
Деревня-крепость,1,False,1.0,60.5,never_mentioned,0
Ури,1,False,1.0,60.7,never_mentioned,0
Анс,1,True,1.0,60.7,never_mentioned,0
Артобстрел,1,False,1.0,61.0,never_mentioned,0
Совестно,1,False,1.0,32.4,mentioned_not_guessed,1
Лунатик-юзман,1,False,1.0,25.2,never_mentioned,0
Культурно,1,False,1.0,33.6,never_mentioned,0
Отчуждённо,1,False,1.0,33.6,never_mentioned,0
Сойль,1,False,1.0,24.7,never_mentioned,0
Вай,1,False,1.0,36.2,never_mentioned,0
Куууурлааа,1,False,1.0,36.3,never_mentioned,0
Я-то,1,False,1.0,36.4,never_mentioned,0
Четыре-пять,1,False,1.0,36.5,never_mentioned,0
Аааа,1,False,1.0,36.5,never_mentioned,0
Расцветить,1,False,1.0,36.7,never_mentioned,0
Удивлёный,1,False,1.0,23.6,never_mentioned,0
Дук,1,False,1.0,37.0,never_mentioned,0
Универсалис,1,False,1.0,37.1,never_mentioned,0
Неееть,1,False,1.0,23.5,never_mentioned,0
Рабовладелец,1,False,1.0,34.7,never_mentioned,0
Дедушка-кролик,1,False,1.0,24.4,never_mentioned,0
Несдать,1,False,1.0,25.3,never_mentioned,0
Зелёнка,1,False,1.0,33.5,never_mentioned,0
Валленштайна,1,False,1.0,25.7,mentioned_not_guessed,7
Морзе,1,False,1.0,32.8,never_mentioned,0
Лавандовый,1,False,1.0,25.7,never_mentioned,0
Колор,1,False,1.0,25.7,never_mentioned,0
Кенуградский,1,False,1.0,33.1,never_mentioned,0
Нобл,1,False,1.0,25.7,never_mentioned,0
Врубиться,1,False,1.0,33.2,never_mentioned,0
Льюис,1,True,1.0,33.3,eliminated,2
Стивенсон,1,True,1.0,33.3,never_mentioned,0
Мельница,1,False,1.0,33.3,never_mentioned,0
Виталя,1,True,1.0,33.3,never_mentioned,0
Что-что,1,False,1.0,25.4,never_mentioned,0
Леий,1,False,1.0,26.0,never_mentioned,0
Старик-рыцарь,1,False,1.0,46.6,never_mentioned,0
Щуриться,1,False,1.0,32.3,mentioned_not_guessed,1
Киз,1,False,1.0,26.0,never_mentioned,0
Гримье,1,False,1.0,17.7,never_mentioned,0
Титаник,1,False,1.0,37.5,never_mentioned,0
Ближний-дальний,1,False,1.0,17.6,never_mentioned,0
Кнайта,1,True,1.0,44.9,never_mentioned,0
Записной,1,False,1.0,14.7,never_mentioned,0
Простить-простить,1,False,1.0,14.6,never_mentioned,0
Крэга,1,True,1.0,45.0,never_mentioned,0
Атласианец-турист,1,False,1.0,45.0,never_mentioned,0
Боязливо-уважительный,1,False,1.0,45.1,never_mentioned,0
Непентес,1,False,1.0,45.2,never_mentioned,0
Престижно,1,False,1.0,14.6,never_mentioned,0
Мальчик-фавн,1,False,1.0,45.2,never_mentioned,0
Кофеварка,1,False,1.0,14.5,never_mentioned,0
Идиллия,1,False,1.0,14.3,never_mentioned,0
Автоответчик,1,False,1.0,45.5,never_mentioned,0
Фулкса,1,False,1.0,45.6,never_mentioned,0
Филча,1,False,1.0,45.7,never_mentioned,0
Грисовый,1,False,1.0,45.8,never_mentioned,0
Нахлебаться,1,False,1.0,14.1,never_mentioned,0
Вручать,1,False,1.0,14.0,never_mentioned,0
Окститься,1,False,1.0,14.0,never_mentioned,0
Бечь,1,False,1.0,46.2,never_mentioned,0
Мирт,1,False,1.0,13.7,never_mentioned,0
Амитола,1,False,1.0,46.2,never_mentioned,0
Калла,1,False,1.0,13.7,never_mentioned,0
Киана,1,False,1.0,61.2,mentioned_not_guessed,1
Дьявольский,1,False,1.0,46.6,never_mentioned,0
Нехер,1,False,1.0,17.8,never_mentioned,0
Фабрикация,1,False,1.0,40.8,never_mentioned,0
Лаять,1,False,1.0,40.7,never_mentioned,0
Озанном,1,False,1.0,39.6,mentioned_not_guessed,1
Ужесточить,1,False,1.0,39.8,never_mentioned,0
Пистолет-автомат,1,False,1.0,23.4,never_mentioned,0
Хооо,1,False,1.0,23.3,never_mentioned,0
Довом,1,False,1.0,22.8,never_mentioned,0
Протект,1,False,1.0,22.7,mentioned_not_guessed,2
Хмпф,1,False,1.0,22.7,never_mentioned,0
Подводник,1,False,1.0,38.6,never_mentioned,0
Елейный,1,False,1.0,22.3,never_mentioned,0
Лидер-бой,1,False,1.0,22.3,never_mentioned,0
Вспылить,1,False,1.0,39.1,never_mentioned,0
Дааа,1,False,1.0,21.5,mentioned_not_guessed,1
Задаться,1,False,1.0,21.3,never_mentioned,0
Реквизировать,1,False,1.0,39.6,never_mentioned,0
Замечтаться,1,False,1.0,40.7,never_mentioned,0
Прорекламировать,1,False,1.0,39.8,never_mentioned,0
Йоландом,1,False,1.0,40.9,never_mentioned,0
Рейтинг,1,False,1.0,21.3,never_mentioned,0
Люксион,1,True,1.0,40.0,never_mentioned,0
Гриммланда,1,True,1.0,21.3,never_mentioned,0
Медяшка,1,False,1.0,21.1,never_mentioned,0
Грубиянка,1,False,1.0,20.9,never_mentioned,0
Возмутительный,1,False,1.0,40.6,never_mentioned,0
Студент-первокурсник,1,False,1.0,40.6,never_mentioned,0
Хмвф,1,False,1.0,20.9,never_mentioned,0
Лидер-жонни,1,False,1.0,40.6,never_mentioned,0
Договаривать,1,False,1.0,20.9,never_mentioned,0
Воссоединиться,1,False,1.0,13.2,never_mentioned,0
Незаконченный,1,False,1.0,13.2,never_mentioned,0
Ярко-рыжий,1,False,1.0,46.7,never_mentioned,0
Преклоняться,1,False,1.0,26.3,never_mentioned,0
Свой-то,1,False,1.0,44.2,never_mentioned,0
Воу-воу,1,False,1.0,15.2,never_mentioned,0
Рассердиться,1,False,1.0,44.3,never_mentioned,0
Тёмно-коричневый,1,False,1.0,37.6,never_mentioned,0
Вауа,1,True,1.0,37.2,never_mentioned,0
Хелли,1,True,1.0,2.0,never_mentioned,0
Живучий,1,False,1.0,32.7,never_mentioned,0
Возбудиться,1,False,1.0,26.3,never_mentioned,0
Белёсый,1,False,1.0,30.6,never_mentioned,0
Терикс,1,False,1.0,26.3,never_mentioned,0
Экономически,1,False,1.0,30.7,never_mentioned,0
Несерьёзно,1,False,1.0,30.8,never_mentioned,0
Вестфольд,1,True,1.0,31.3,never_mentioned,0
Пепетан,1,False,1.0,44.0,never_mentioned,0
Отчисляться,1,False,1.0,26.3,never_mentioned,0
Бахт,1,False,1.0,31.3,never_mentioned,0
Нееет,1,False,1.0,26.2,mentioned_not_guessed,1
Арк-мэн,1,True,1.0,26.2,never_mentioned,0
Мелькарта,1,False,1.0,31.7,never_mentioned,0
Бранд,1,True,1.0,32.0,never_mentioned,0
Ктический,1,False,1.0,26.1,never_mentioned,0
Грэмми,1,False,1.0,32.1,never_mentioned,0
Сколько-сколько,1,False,1.0,32.1,never_mentioned,0
Сероглазый,1,False,1.0,32.2,never_mentioned,0
Амфмпха,1,False,1.0,32.3,never_mentioned,0
Маня,1,True,1.0,26.1,never_mentioned,0
Пельмовый,1,False,1.0,44.0,never_mentioned,0
Пиглатский,1,False,1.0,44.0,never_mentioned,0
Так-так,1,False,1.0,46.7,never_mentioned,0
Ревнитель,1,False,1.0,43.0,never_mentioned,0
Фавн-лисица,1,False,1.0,46.8,never_mentioned,0
Коттам,1,False,1.0,14.8,never_mentioned,0
Мистраль-ямагат,1,False,1.0,15.1,never_mentioned,0
Бёккагард-хуанди,1,True,1.0,15.1,never_mentioned,0
Лунг,1,False,1.0,43.2,mentioned_not_guessed,1
Бетти,1,False,1.0,17.6,never_mentioned,0
Обескуражить,1,False,1.0,17.4,never_mentioned,0
Кууууурлааааа,1,False,1.0,17.4,never_mentioned,0
Сноровистый,1,False,1.0,17.1,never_mentioned,0
Кха-кх,1,False,1.0,16.9,never_mentioned,0
Бомбический,1,False,1.0,16.8,never_mentioned,0
Рукопашник,1,False,1.0,16.8,never_mentioned,0
Отчитать,1,False,1.0,16.6,never_mentioned,0
Дава,1,True,1.0,43.7,never_mentioned,0
Воанергес,1,True,1.0,43.1,never_mentioned,0
Невдомёк,1,False,1.0,16.1,never_mentioned,0
Прокл,1,True,1.0,16.0,never_mentioned,0
Тайян,1,True,1.0,43.2,never_mentioned,0
Гримм-паразит,1,False,1.0,43.3,never_mentioned,0
Недотр,1,False,1.0,44.4,never_mentioned,0
Зеуса,1,False,1.0,43.3,never_mentioned,0
Блэкмоном,1,False,1.0,43.3,never_mentioned,0
Росби,1,True,1.0,43.3,never_mentioned,0
Гнутх,1,False,1.0,43.3,never_mentioned,0
Аурной,1,True,0.2,43.6,never_mentioned,0
Производственный,1,False,1.0,15.8,never_mentioned,0
Фуян,1,True,1.0,61.1,never_mentioned,0
Эверест,1,False,1.0,2.4,never_mentioned,0
Коленопреклонённый,1,False,1.0,61.3,never_mentioned,0
Сосиндёр,1,False,1.0,55.3,mentioned_not_guessed,1
Ахахаххах,1,True,1.0,47.0,never_mentioned,0
Флора,1,False,1.0,47.0,never_mentioned,0
Даа,1,False,1.0,47.2,never_mentioned,0
Шейдом,1,False,1.0,47.4,never_mentioned,0
Вздор,1,False,1.0,12.7,never_mentioned,0
Берингель-горилла,1,False,1.0,12.6,never_mentioned,0
Зима-попрыгунья,1,False,1.0,12.3,never_mentioned,0
Филин,1,False,1.0,48.1,never_mentioned,0
Грокс,1,False,1.0,48.1,never_mentioned,0
Уберштейн,1,True,1.0,48.3,never_mentioned,0
Бао,1,False,1.0,11.2,never_mentioned,0
Поколебаться,1,False,1.0,12.0,never_mentioned,0
Мантлом,1,False,1.0,48.7,never_mentioned,0
Король-разбойник,1,False,1.0,48.8,never_mentioned,0
Расправить,1,False,1.0,48.8,never_mentioned,0
Короле-что,1,False,1.0,48.8,never_mentioned,0
Кляйн,1,False,1.0,48.9,never_mentioned,0
Взаперти,1,False,1.0,48.9,never_mentioned,0
Простудиться,1,False,1.0,12.0,never_mentioned,0
Фейра,1,True,1.0,49.0,never_mentioned,0
Светло-синий,1,False,1.0,11.8,never_mentioned,0
Нервишки,1,False,1.0,11.7,never_mentioned,0
Уилла,1,True,1.0,49.1,mentioned_not_guessed,1
Фамильярно,1,False,1.0,11.5,never_mentioned,0
Бугар,1,False,1.0,51.6,never_mentioned,0
Ройсом,1,False,1.0,51.6,never_mentioned,0
Ротериум,1,False,1.0,9.9,never_mentioned,0
Ахахахахха,1,False,1.0,47.0,never_mentioned,0
Лицо-маска,1,False,1.0,12.7,never_mentioned,0
Гриммоша,1,False,1.0,47.0,never_mentioned,0
Баба-думс,1,False,1.0,51.0,never_mentioned,0
Валльског,1,False,1.0,10.2,never_mentioned,0
Арконовый,1,False,1.0,50.4,never_mentioned,0
Колизей,1,False,1.0,50.5,never_mentioned,0
Вырву-ваш,1,False,1.0,50.5,never_mentioned,0
Кишки-взгляд,1,False,1.0,50.5,never_mentioned,0
Отказал-двенадцать,1,False,1.0,50.5,never_mentioned,0
Ещё-живой,1,False,1.0,50.6,never_mentioned,0
Собираюсь-стать,1,False,1.0,50.6,never_mentioned,0
Этой-академия,1,False,1.0,50.6,never_mentioned,0
Ярко-алый,1,False,1.0,50.8,never_mentioned,0
Кхэма,1,True,0.5,50.9,never_mentioned,0
Сороковой,1,False,1.0,51.0,never_mentioned,0
Бланш,1,False,1.0,51.0,never_mentioned,0
Дамиена,1,False,1.0,47.0,never_mentioned,0
Бурно,1,False,1.0,51.0,never_mentioned,0
Провыть,1,False,1.0,51.1,never_mentioned,0
Айя,1,True,1.0,10.0,never_mentioned,0
Калумба,1,False,1.0,51.2,never_mentioned,0
Транспортироваться,1,False,1.0,51.4,never_mentioned,0
Фертула,1,False,1.0,51.4,never_mentioned,0
Рол,1,False,1.0,51.4,never_mentioned,0
Девяносто-миллиметровый,1,False,1.0,9.9,never_mentioned,0
Годжо,1,True,1.0,10.8,never_mentioned,0
Добавка,1,False,1.0,49.3,never_mentioned,0
Оцепенелый,1,False,1.0,49.2,never_mentioned,0
Грэмм,1,True,1.0,12.0,never_mentioned,0
Маркнол,1,False,1.0,56.3,never_mentioned,0
Эмеральда,1,True,1.0,55.3,mentioned_not_guessed,1
Арбитр,1,False,1.0,50.2,never_mentioned,0
Эсдес,1,True,1.0,55.3,never_mentioned,0
Проинструктировать,1,False,1.0,51.7,never_mentioned,0
Истерично,1,False,1.0,51.7,never_mentioned,0
Гримм-грендель,1,True,1.0,9.8,never_mentioned,0
Расхищать,1,False,1.0,51.7,never_mentioned,0
Гримм-беовульфа,1,True,1.0,9.8,never_mentioned,0
Блейном,1,False,1.0,51.9,never_mentioned,0
Женщина-фавн,1,False,1.0,52.5,never_mentioned,0
Фавн-манул,1,False,1.0,52.5,never_mentioned,0
Ред,1,False,1.0,52.8,never_mentioned,0
Скрол,1,False,1.0,52.8,never_mentioned,0
Марсельеза,1,False,1.0,53.1,never_mentioned,0
Амбер,1,False,1.0,53.3,never_mentioned,0
Майкоп,1,False,1.0,9.6,never_mentioned,0
Лицожуй,1,False,1.0,55.0,never_mentioned,0
Фиксация,1,False,1.0,9.5,never_mentioned,0
Спрячься,1,False,1.0,9.4,never_mentioned,0
Там-то,1,False,1.0,9.3,never_mentioned,0
Северо-запад,1,False,1.0,9.3,never_mentioned,0
Спасительница,1,False,1.0,53.7,never_mentioned,0
Взволнованно,1,False,1.0,9.2,never_mentioned,0
Дедушка-лорд,1,False,1.0,53.9,never_mentioned,0
Нодами-тянин,1,False,1.0,8.8,never_mentioned,0
Вверху,1,False,1.0,8.7,never_mentioned,0
Сыпануть,1,False,1.0,8.3,never_mentioned,0
Гийом,1,False,1.0,54.2,mentioned_not_guessed,1
Юэджи,1,True,0.07,8.1,never_mentioned,0
Подгадать,1,False,1.0,54.4,never_mentioned,0
Езжать,1,False,1.0,51.7,never_mentioned,0
Чечня,1,False,1.0,9.6,mentioned_not_guessed,1
Блейн,1,True,1.0,51.6,never_mentioned,0
Хонг,1,False,1.0,56.5,never_mentioned,0
Акама,1,False,1.0,55.3,never_mentioned,0
Вжухнуть,1,False,1.0,55.3,never_mentioned,0
Подмастерье,1,False,1.0,7.6,never_mentioned,0
Футарк,1,False,1.0,55.3,never_mentioned,0
Кентебрийский,1,False,1.0,55.5,never_mentioned,0
Социолог,1,False,1.0,55.6,never_mentioned,0
Студент-четверокурсник,1,False,1.0,55.8,never_mentioned,0
Мсехома,1,True,1.0,55.8,never_mentioned,0
Чаёк,1,False,1.0,55.8,never_mentioned,0
Полуготовый,1,False,1.0,7.5,never_mentioned,0
Руж,1,False,1.0,56.5,never_mentioned,0
Ая,1,True,1.0,7.9,never_mentioned,0
Захра,1,False,1.0,56.5,never_mentioned,0
Велено,1,False,1.0,7.9,never_mentioned,0
Кукушка-кукушка,1,False,1.0,56.6,never_mentioned,0
Жозефина,1,True,1.0,57.0,never_mentioned,0
Гвинерв,1,False,1.0,57.1,never_mentioned,0
Гримм-барбатаска,1,True,1.0,57.1,never_mentioned,0
Ловец,1,False,1.0,7.0,never_mentioned,0
Три-брат,1,False,1.0,57.1,never_mentioned,0
Авгульфингский,1,False,1.0,57.2,never_mentioned,0
Хромой,1,False,1.0,57.4,never_mentioned,0
Вы-то,1,False,1.0,57.4,never_mentioned,0
Взгромоздиться,1,False,1.0,57.7,never_mentioned,0
Поэтому-то,1,False,1.0,6.9,never_mentioned,0
Владетель,1,False,1.0,55.1,never_mentioned,0
Всего-ничего,1,False,1.0,50.2,never_mentioned,0
Гитлер,1,True,1.0,49.8,mentioned_not_guessed,1
Йэл,1,False,1.0,61.3,never_mentioned,0
Долбанутым,1,False,1.0,65.0,never_mentioned,0
Ахахаах,1,True,1.0,58.7,never_mentioned,0
Флэшинга,1,True,1.0,6.3,never_mentioned,0
Полоскаться,1,False,1.0,59.6,never_mentioned,0
Кхорн,1,False,1.0,58.7,never_mentioned,0
Боярка,1,False,1.0,58.7,never_mentioned,0
Японский,1,False,1.0,58.7,mentioned_not_guessed,1
