name,mentions,commenters,author_mentions,name_pos,cap_ratio,first_seen,last_seen,samples
Фавн-часовой,1,1,0,False,1.0,2026-05-20,2026-05-20,"[41009593] Внимание, анекдоты: 1. На тонущем корабле один из пассажиров спрашивает капитана: — Далеко ли отсюда до земли? — Одна миля, мсье, — отвечает капитан. — А в како"
Вынос,1,1,0,False,1.0,2026-05-20,2026-05-20,"[41009593] Внимание, анекдоты: 1. На тонущем корабле один из пассажиров спрашивает капитана: — Далеко ли отсюда до земли? — Одна миля, мсье, — отвечает капитан. — А в како"
Полежаев,1,1,0,True,1.0,2026-05-20,2026-05-20,"[40987747] Товарищ Полежаев, хорошие шутки, спасибо вам за них! Однако предлагаю действовать иначе: не выкладывать по одной за один комментарий, а поднакопить и ультануть "
Ваттсон,1,1,0,False,1.0,2026-05-19,2026-05-19,"[40981147] Автор оставил еще один шифр в комментах: ""Я наугад по клаве нахуярил"". Я его разгадал))) Там зашифрована дата проды - 11 августа. Суть- 5 слов, 22 буквы, склады"
Рубить-хоронить,1,1,0,False,1.0,2026-05-19,2026-05-19,"[40978640] Ещё шутка: Что сказал арквилец, когда увидел бабку-проценщицу? — Рубить-хоронить!"
Будни,1,1,0,False,1.0,2026-05-19,2026-05-19,[40977257] Будни
Фрейд,1,1,0,True,1.0,2026-05-19,2026-05-19,"[40961641] Зачем я в комментарии зашёл, тут такой градус шизофрении и желания половых связей по Фрейду что мои шутки про пляжный эпизод становятся обыденностью..."
Жуста,1,1,0,False,1.0,2026-05-19,2026-05-19,"[40975745] Терпи Жуст. Мы все терпим, и ты терпи"
Импоьиаеотм,1,1,1,False,1.0,2026-05-18,2026-05-18,[40953769] Импоьиаеотм имрооим импорен исврдлп Этот комментарий был переписан Странным Дураком.
Рекомендация,1,1,0,False,1.0,2026-05-18,2026-05-18,"[40948152] спойлер (показать) Жон перед первокурсниками Вайсс Жону Рыцарь Серебра перед Зеленым Плащом Рекомендации Жона для Вайсс Предки Арка, после того как его убила де"
Палакать,1,1,0,False,1.0,2026-05-18,2026-05-18,[40944549] Палачь помилуй
Смешарик,1,1,0,False,1.0,2026-05-18,2026-05-18,"[40937522] Даже Смешарики вахуи с твоих перлов, Леон."
Тибо,1,1,0,False,1.0,2026-05-17,2026-05-17,[40918210] Сверх ересь за даже мысль об этом Тибо РОйд и Хейли обьеденятся чтобы убить Или подрочи на фавна
Ойд,1,1,0,False,1.0,2026-05-17,2026-05-17,[40918210] Сверх ересь за даже мысль об этом Тибо РОйд и Хейли обьеденятся чтобы убить Или подрочи на фавна
Блёкнуть,1,1,0,False,1.0,2026-05-16,2026-05-16,[40898261] Проблемы трудоустройства Меркури Блек о Жоне Данные удалены
Багамы,1,1,0,False,1.0,2026-05-15,2026-05-15,"[40868983] На самом деле это происходит в каноне Горького Сна, где Палач и Королева заебались и съебались от всего этого бардака на местные Багамы, растить патисоны на гря"
